timestamp,sensor,x,y,z,w,accuracy
1740364660.212,accel,1.4796166,10.0987425,-0.2873042,,
1740364660.272,accel,1.685518,9.720459,-0.40222588,,
1740364660.332,accel,2.7150247,10.6158905,-0.4261679,,
1740364660.392,accel,1.7286136,9.399636,-1.7621324,,
1740364660.453,accel,2.504335,10.491392,-0.641646,,
1740364660.512,accel,2.3175871,9.940725,-0.17717093,,
1740364660.573,accel,1.7238252,8.734048,0.44532153,,
1740364660.633,accel,1.910573,9.969456,-1.2880806,,
1740364660.634,accel,1.3072342,9.097966,-1.0390835,,
1740364659.267,gyro,0.4605924,-0.052534413,0.02321288,,
1740364659.327,gyro,-0.35918877,0.16982053,0.040317107,,
1740364659.387,gyro,0.05131268,-0.06352998,-0.015882496,,
1740364659.447,gyro,-0.03176499,-0.14172074,0.1600467,,
1740364659.507,gyro,0.19914207,0.043982297,0.11484267,,
1740364659.567,gyro,-0.16737708,0.10873401,0.002443461,,
1740364659.627,gyro,0.41538838,-0.17959438,0.07819075,,
1740364659.687,gyro,-0.043982297,-0.02687807,0.12339478,,
1740364659.748,gyro,-0.25289822,0.05009095,-0.089186326,,
1740364659.807,gyro,0.39706242,-0.06719518,0.002443461,,
1740364659.867,gyro,0.057421334,-0.24312437,-0.05009095,,
1740364659.927,gyro,-0.4202753,-0.48380527,0.0036651916,,
1740364659.988,gyro,0.087964594,-0.6951646,-0.013439035,,
1740364660.047,gyro,0.09162979,-0.53878313,-0.19181168,,
1740364660.107,gyro,0.0720821,-0.5510005,-0.05497787,,
1740364660.167,gyro,-0.19181168,-0.63529986,-0.019547688,,
1740364660.227,gyro,0.2761111,-0.956615,0.061086524,,
1740364660.287,gyro,-0.118507855,-0.73914695,-0.0061086523,,
1740364660.348,gyro,0.12461651,-0.8857546,-0.089186326,,
1740364660.407,gyro,-0.16615535,-1.0054842,-0.02321288,,
1740364660.469,gyro,-0.112399206,-1.1227703,-0.2443461,,
1740364660.528,gyro,-0.43127087,-0.7733554,-0.24678956,,
1740364660.588,gyro,0.29077184,-0.92485,-0.31764993,,
1740364660.647,gyro,0.16615535,-1.0543534,-0.02076942,,
1740364659.254,gravity,1.6006331,9.66889,0.34749183,,
1740364659.315,gravity,1.633711,9.66794,0.17884266,,
1740364659.375,gravity,1.6626036,9.660283,0.29115853,,
1740364659.435,gravity,1.6560578,9.662322,0.2588754,,
1740364659.494,gravity,1.7044197,9.652285,0.31386313,,
1740364659.555,gravity,1.7122734,9.652727,0.2510545,,
1740364659.615,gravity,1.7145009,9.652744,0.23485155,,
1740364659.676,gravity,1.7130207,9.651759,0.28171617,,
1740364659.735,gravity,1.7876775,9.641039,0.15702128,,
1740364659.796,gravity,1.7724227,9.644242,0.13140987,,
1740364659.855,gravity,1.7320384,9.652434,-0.023961306,,
1740364659.916,gravity,1.7360429,9.650703,-0.14172319,,
1740364659.975,gravity,1.6943557,9.659151,-0.008810499,,
1740364660.035,gravity,1.6523067,9.664854,-0.17488311,,
1740364660.095,gravity,1.5996064,9.669189,-0.3433055,,
1740364660.156,gravity,1.5896622,9.671608,-0.32076105,,
1740364660.215,gravity,1.5455332,9.67744,-0.35850948,,
1740364660.275,gravity,1.5611768,9.665493,-0.55775255,,
1740364660.335,gravity,1.5054098,9.670731,-0.6170324,,
1740364660.396,gravity,1.4604642,9.669198,-0.73713005,,
1740364660.456,gravity,1.3583835,9.677406,-0.82019645,,
1740364660.516,gravity,1.2021444,9.709102,-0.67699265,,
1740364660.576,gravity,1.1105127,9.720096,-0.6757342,,
1740364660.636,gravity,0.9230454,9.725896,-0.85139066,,
1740364659.436,lin_accel,-0.64091635,-0.45422268,-0.005090028,,
1740364659.495,lin_accel,-0.2104379,0.010713577,0.399609,,
1740364659.556,lin_accel,0.22224164,0.043789864,-0.025999531,,
1740364660.276,lin_accel,1.0485032,1.1227798,-0.21796882,,
1740364660.517,lin_accel,1.0771356,-0.5776167,0.76797235,,
1740364660.577,lin_accel,0.97723126,-0.28694057,0.0053577423,,
1740364660.638,lin_accel,-0.18084288,-0.82904243,-0.034463942,,
1740364660.637,rot_vector,0.50668,0.535429,0.532482,0.415995,-1.0
1740364660.708,accel,0.8858546,9.198523,-1.2593501,,
1740364660.752,accel,0.8379706,8.470686,0.038307227,,
1740364660.811,accel,1.7190368,10.280702,-0.62249243,,
1740364660.872,accel,1.4077905,9.916783,0.46926352,,
1740364660.932,accel,1.1540052,9.9550905,-0.6607997,,
1740364660.992,accel,1.3934253,9.677363,-0.4405331,,
1740364661.052,accel,1.8148049,10.180145,0.6751649,,
1740364661.053,accel,1.6950948,9.648633,1.0103531,,
1740364661.112,accel,1.8722657,10.070012,0.8523358,,
1740364661.173,accel,1.3072342,9.035717,1.2114661,,
1740364661.231,accel,1.8243817,10.070012,0.7661445,,
1740364661.292,accel,1.9297266,10.1226845,1.5705963,,
1740364661.352,accel,1.8339585,9.844957,1.436521,,
1740364661.412,accel,1.8195933,10.031705,1.1731589,,
1740364661.472,accel,1.4077905,9.648633,1.0342951,,
1740364661.532,accel,1.3982137,9.706094,0.2633622,,
1740364661.592,accel,1.7717092,10.156203,0.62249243,,
1740364661.652,accel,1.6950948,10.223241,0.6655881,,
1740364661.712,accel,1.2162545,9.490616,0.04309563,,
1740364661.774,accel,1.5705963,9.591172,0.12449849,,
1740364661.833,accel,1.3120226,9.485827,0.82360536,,
1740364661.893,accel,1.2401965,10.084377,0.10055647,,
1740364661.952,accel,1.2497733,9.629479,0.033518825,,
1740364662.012,accel,1.460463,9.600749,0.545878,,
1740364662.072,accel,1.5562311,9.988609,0.14844051,,
1740364660.808,gyro,-0.013439035,-1.0128145,0.17837265,,
1740364660.827,gyro,-0.15271631,-1.1630874,0.18448131,,
1740364660.887,gyro,-0.12095132,-1.0091494,0.09896017,,
1740364660.948,gyro,-0.118507855,-0.8002335,0.12583824,,
1740364661.009,gyro,-0.2761111,-1.0250319,0.09773844,,
1740364661.068,gyro,-0.12705997,-0.79534656,0.119729586,,
1740364661.127,gyro,-0.02687807,-0.55833083,0.013439035,,
1740364661.188,gyro,-0.0036651916,-0.47647488,0.15271631,,
1740364661.247,gyro,-0.21135938,-0.5839872,0.17104226,,
1740364661.308,gyro,-0.16493362,-0.4886922,0.09040806,,
1740364661.367,gyro,-0.21868975,-0.25411993,0.105068825,,
1740364661.428,gyro,-0.12095132,-0.1881465,0.02565634,,
1740364661.487,gyro,-0.16737708,-0.1600467,-0.012217305,,
1740364661.548,gyro,-0.1160644,-0.07574729,-0.02321288,,
1740364661.607,gyro,0.058643065,0.007330383,-0.010995574,,
1740364661.668,gyro,-0.062308256,-0.058643065,-0.09896017,,
1740364661.727,gyro,-0.061086524,-0.019547688,0.030543262,,
1740364661.788,gyro,-0.06841691,-0.036651913,0.042760566,,
1740364661.847,gyro,0.11728613,0.009773844,0.02076942,,
1740364661.908,gyro,-0.059864793,-0.06841691,-0.0036651916,,
1740364661.967,gyro,0.034208454,-0.05009095,0.04886922,,
1740364662.027,gyro,-0.029321533,-0.013439035,0.030543262,,
1740364662.087,gyro,0.0036651916,0.0036651916,-0.02076942,,
1740364660.807,gravity,0.9491277,9.733873,-0.7217399,,
1740364660.814,gravity,0.9904446,9.731863,-0.6927929,,
1740364660.876,gravity,1.0760516,9.728481,-0.60715985,,
1740364660.935,gravity,1.1192075,9.723055,-0.615989,,
1740364660.996,gravity,1.1761249,9.717971,-0.5898153,,
1740364661.055,gravity,1.2176418,9.7208605,-0.43843892,,
1740364661.117,gravity,1.2260245,9.721327,-0.40327597,,
1740364661.176,gravity,1.2938108,9.714912,-0.34132236,,
1740364661.236,gravity,1.3821751,9.705084,-0.2667118,,
1740364661.295,gravity,1.4661455,9.6956415,-0.122836694,,
1740364661.356,gravity,1.5406036,9.684466,0.08849165,,
1740364661.416,gravity,1.5929767,9.671252,0.3153617,,
1740364661.481,gravity,1.6095003,9.665258,0.40272462,,
1740364661.535,gravity,1.6234232,9.660414,0.4592364,,
1740364661.596,gravity,1.6169577,9.656463,0.55507654,,
1740364661.656,gravity,1.584338,9.6633835,0.528164,,
1740364661.716,gravity,1.5337733,9.671827,0.52291864,,
1740364661.776,gravity,1.5245122,9.674299,0.5039421,,
1740364661.837,gravity,1.5407355,9.671804,0.50245404,,
1740364661.896,gravity,1.5113075,9.679639,0.43653837,,
1740364661.957,gravity,1.4871626,9.684848,0.40292072,,
1740364662.015,gravity,1.5056647,9.683546,0.36347997,,
1740364662.077,gravity,1.5114452,9.682235,0.373809,,
1740364661.056,lin_accel,0.3146472,-0.402627,1.0178357,,
1740364661.536,lin_accel,0.36376417,0.6969032,0.4218298,,
